HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3F0BG9B9MPNAKC1HI5M12IIWYG57YO,A3H3EOO4F0WKAD,Approved,Sun Dec 02 17:56:01 PST 2018,Sun Dec 02 18:00:30 PST 2018,Mon Dec 03 18:00:30 PST 2018,2018-12-04 02:01:13 UTC,,,269,100% (1/1),100% (1/1),100% (1/1),91763,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3FFJ6VRIL1OAC1MSTOFP1FEL0J80II,A3KTUKOVGWE9CF,Approved,Sun Dec 02 18:20:53 PST 2018,Sun Dec 02 18:22:37 PST 2018,Mon Dec 03 18:22:37 PST 2018,2018-12-04 02:23:13 UTC,,,104,100% (1/1),100% (1/1),100% (1/1),39688,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3G2UL9A02DE81SRBCMR9JRY3Z6B76N,A30MV0KUL3NC1,Approved,Sun Dec 02 17:54:00 PST 2018,Sun Dec 02 17:59:31 PST 2018,Mon Dec 03 17:59:31 PST 2018,2018-12-04 02:00:13 UTC,,,331,100% (1/1),100% (1/1),100% (1/1),66082,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3GD6L00D3SXWF9X1AMHH7D4CMKUM1J,A3ATU3VULAB7K2,Approved,Sun Dec 02 18:08:45 PST 2018,Sun Dec 02 18:14:29 PST 2018,Mon Dec 03 18:14:29 PST 2018,2018-12-04 02:15:13 UTC,,,344,100% (1/1),100% (1/1),100% (1/1),90517,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3GNA64GUZE4MO6WC32QARC1Y81SQ5O,A1CSHXVJJ8BPHH,Approved,Sun Dec 02 17:56:08 PST 2018,Sun Dec 02 18:06:22 PST 2018,Mon Dec 03 18:06:22 PST 2018,2018-12-04 02:07:13 UTC,,,614,100% (1/1),100% (1/1),100% (1/1),55595,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3GNA64GUZE4MO6WC32QARC1Y81ZQ5V,A28R1BHE6AM4XU,Approved,Sun Dec 02 18:20:33 PST 2018,Sun Dec 02 18:37:57 PST 2018,Mon Dec 03 18:37:57 PST 2018,2018-12-04 02:38:13 UTC,,,1044,100% (1/1),100% (1/1),100% (1/1),23796,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3GNCZX450INYU07EYL22ZIRAVJ8PA3,A30NX5HEQGGFPP,Approved,Sun Dec 02 17:58:14 PST 2018,Sun Dec 02 18:04:50 PST 2018,Mon Dec 03 18:04:50 PST 2018,2018-12-04 02:05:14 UTC,,,396,100% (1/1),100% (1/1),100% (1/1),54692,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3GU1KF0O4I13DAC64Z2YUTBGD1WBPN,A2R0DIZIT0E9ET,Approved,Sun Dec 02 18:08:47 PST 2018,Sun Dec 02 18:19:11 PST 2018,Mon Dec 03 18:19:11 PST 2018,2018-12-04 02:19:13 UTC,,,624,100% (1/1),100% (1/1),100% (1/1),91894,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3H0W84IWBK2MWQ45RI8D0WHGHGTRER,A3HFVMR2UOUH65,Approved,Sun Dec 02 17:53:40 PST 2018,Sun Dec 02 18:00:46 PST 2018,Mon Dec 03 18:00:46 PST 2018,2018-12-04 02:01:14 UTC,,,426,100% (1/1),100% (1/1),100% (1/1),53200,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3H0W84IWBK2MWQ45RI8D0WHGHGYERJ,A3TNWYPRPCQ0TG,Approved,Sun Dec 02 18:12:05 PST 2018,Sun Dec 02 18:20:07 PST 2018,Mon Dec 03 18:20:07 PST 2018,2018-12-04 02:20:13 UTC,,,482,100% (1/1),100% (1/1),100% (1/1),64449,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HFNH7HEMHEK43LWKY91V9SNYA7QG7,A2QIWWNL33VJ3J,Approved,Sun Dec 02 17:59:30 PST 2018,Sun Dec 02 18:15:11 PST 2018,Mon Dec 03 18:15:11 PST 2018,2018-12-04 02:15:13 UTC,,,941,100% (1/1),100% (1/1),100% (1/1),27035,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HHRAGRYX8524HL8RFBNENB0FWVO97,A30VO44RKH1JEH,Approved,Sun Dec 02 18:03:11 PST 2018,Sun Dec 02 18:08:12 PST 2018,Mon Dec 03 18:08:12 PST 2018,2018-12-04 02:08:15 UTC,,,301,100% (1/1),100% (1/1),100% (1/1),14357,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HHRAGRYX8524HL8RFBNENB0FWX9OU,ARF72OPCUZBQ2,Approved,Sun Dec 02 18:11:46 PST 2018,Sun Dec 02 18:19:03 PST 2018,Mon Dec 03 18:19:03 PST 2018,2018-12-04 02:19:13 UTC,,,437,100% (1/1),100% (1/1),100% (1/1),44621,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HPZF4IVNMTGWTWD9MUCI4AAZR3YCF,A2O2Y99RA9GFUJ,Approved,Sun Dec 02 18:24:37 PST 2018,Sun Dec 02 18:28:14 PST 2018,Mon Dec 03 18:28:14 PST 2018,2018-12-04 02:29:13 UTC,,,217,100% (1/1),100% (1/1),100% (1/1),70637,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HPZF4IVNMTGWTWD9MUCI4AAZRVCYL,AJFCCRG1TM3WT,Approved,Sun Dec 02 17:56:55 PST 2018,Sun Dec 02 18:03:07 PST 2018,Mon Dec 03 18:03:07 PST 2018,2018-12-04 02:03:15 UTC,,,372,100% (1/1),100% (1/1),100% (1/1),30438,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HUTX6F6VUNR4X0966W8403M9QP2OX,A14ADQ7RUN6TDY,Approved,Sun Dec 02 18:15:51 PST 2018,Sun Dec 02 18:19:18 PST 2018,Mon Dec 03 18:19:18 PST 2018,2018-12-04 02:20:13 UTC,,,207,100% (1/1),100% (1/1),100% (1/1),84614,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HWRJOOET52YX54I678IQ6MC3IIES8,A1GCTKOPKUTW3G,Approved,Sun Dec 02 18:16:00 PST 2018,Sun Dec 02 18:20:07 PST 2018,Mon Dec 03 18:20:07 PST 2018,2018-12-04 02:20:13 UTC,,,247,100% (1/1),100% (1/1),100% (1/1),18831,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3HYA4D452RJXYKNG73DIH6U8HPY2FB,A2POU9TTW177VH,Approved,Sun Dec 02 18:15:44 PST 2018,Sun Dec 02 18:24:09 PST 2018,Mon Dec 03 18:24:09 PST 2018,2018-12-04 02:24:13 UTC,,,505,100% (1/1),100% (1/1),100% (1/1),88272,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3I02618YA06I99LC4QJTZJ342M0UPK,A24DH45I5VQKM5,Approved,Sun Dec 02 17:58:21 PST 2018,Sun Dec 02 18:02:52 PST 2018,Mon Dec 03 18:02:52 PST 2018,2018-12-04 02:03:14 UTC,,,271,100% (1/1),100% (1/1),100% (1/1),58661,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3IJXV6UZ1XJYCV6RN1Y4LBF8995IRW,A1V6BCOBPJ3WKQ,Approved,Sun Dec 02 18:13:17 PST 2018,Sun Dec 02 18:17:49 PST 2018,Mon Dec 03 18:17:49 PST 2018,2018-12-04 02:18:13 UTC,,,272,100% (1/1),100% (1/1),100% (1/1),27849,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3IOEN3P9S7JUQ6C9N6A0IH7QWKC61Q,A88KBH3EMCGNJ,Approved,Sun Dec 02 17:56:21 PST 2018,Sun Dec 02 17:59:24 PST 2018,Mon Dec 03 17:59:24 PST 2018,2018-12-04 02:00:13 UTC,,,183,100% (1/1),100% (1/1),100% (1/1),94041,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3ITXP059PWJ68LQAK8J9NMZ48Q9JST,AIL936EM93KYJ,Approved,Sun Dec 02 17:58:37 PST 2018,Sun Dec 02 18:01:03 PST 2018,Mon Dec 03 18:01:03 PST 2018,2018-12-04 02:01:15 UTC,,,146,100% (1/1),100% (1/1),100% (1/1),91047,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3IXEICO792JVZQOIPPUAONQLO33T6M,A2OEDX14YO8EFJ,Approved,Sun Dec 02 17:59:43 PST 2018,Sun Dec 02 18:04:30 PST 2018,Mon Dec 03 18:04:30 PST 2018,2018-12-04 02:05:13 UTC,,,287,100% (1/1),100% (1/1),100% (1/1),49337,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3J4Q2Z4UTY3G1PBWZ3DJHCEBSYYQW7,A1OM5NWYYYJKQW,Approved,Sun Dec 02 18:03:37 PST 2018,Sun Dec 02 18:10:52 PST 2018,Mon Dec 03 18:10:52 PST 2018,2018-12-04 02:11:14 UTC,,,435,100% (1/1),100% (1/1),100% (1/1),41118,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3JJVG1YBEBXZK0UNKKTKWN6ZM1T5BT,A2DSMI4NVFAVV1,Approved,Sun Dec 02 17:59:02 PST 2018,Sun Dec 02 18:02:16 PST 2018,Mon Dec 03 18:02:16 PST 2018,2018-12-04 02:03:13 UTC,,,194,100% (1/1),100% (1/1),100% (1/1),80554,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3JRJSWSMQHLUDOJ3GS7HIYE0B2L3E7,A3SHOJPXWNTFXZ,Approved,Sun Dec 02 18:21:10 PST 2018,Sun Dec 02 18:27:01 PST 2018,Mon Dec 03 18:27:01 PST 2018,2018-12-04 02:27:13 UTC,,,351,100% (1/1),100% (1/1),100% (1/1),42675,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3JWH6J9I9SD3AP0TOKP6Q46LDMSNB0,ALSPLE0B3FHKO,Approved,Sun Dec 02 17:58:54 PST 2018,Sun Dec 02 18:04:59 PST 2018,Mon Dec 03 18:04:59 PST 2018,2018-12-04 02:05:14 UTC,,,365,100% (1/1),100% (1/1),100% (1/1),78441,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3K2755HG5S3K1ULW4SXZDPLCEGJDFR,A2TV4MWIOBMNMS,Approved,Sun Dec 02 18:03:03 PST 2018,Sun Dec 02 18:06:05 PST 2018,Mon Dec 03 18:06:05 PST 2018,2018-12-04 02:06:14 UTC,,,182,100% (1/1),100% (1/1),100% (1/1),16093,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3K772S5NP8B97WQ2VDWJMSFAU7XHEM,ASB83F0JJMDZ9,Approved,Sun Dec 02 18:02:52 PST 2018,Sun Dec 02 18:16:40 PST 2018,Mon Dec 03 18:16:40 PST 2018,2018-12-04 02:17:13 UTC,,,828,100% (1/1),100% (1/1),100% (1/1),50484,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3KAKFY4PGU26TTLPCBX83DCS3VQ3IE,A330JJZGJL7IG2,Approved,Sun Dec 02 18:14:18 PST 2018,Sun Dec 02 18:19:21 PST 2018,Mon Dec 03 18:19:21 PST 2018,2018-12-04 02:20:13 UTC,,,303,100% (1/1),100% (1/1),100% (1/1),24788,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3KV0LJBBH2LK8EWI8GWWD4MPQIKRMG,A2AGQGMZVSZVUJ,Approved,Sun Dec 02 17:53:50 PST 2018,Sun Dec 02 17:56:31 PST 2018,Mon Dec 03 17:56:31 PST 2018,2018-12-04 01:57:13 UTC,,,161,100% (1/1),100% (1/1),100% (1/1),73359,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3KYQYYSHYV7E77YP3VGP0JUQ6H8ODM,A3QEC8YFR7OFJN,Approved,Sun Dec 02 17:53:18 PST 2018,Sun Dec 02 17:59:42 PST 2018,Mon Dec 03 17:59:42 PST 2018,2018-12-04 02:00:13 UTC,,,384,100% (1/1),100% (1/1),100% (1/1),35059,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3L2IS5HSFAII6O9ZOB61VUY927YNUG,A3JAOVWKO09197,Approved,Sun Dec 02 17:55:35 PST 2018,Sun Dec 02 18:02:44 PST 2018,Mon Dec 03 18:02:44 PST 2018,2018-12-04 02:03:14 UTC,,,429,100% (1/1),100% (1/1),100% (1/1),60805,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3L2IS5HSFAII6O9ZOB61VUY927YUNN,A1YMIA0664RNFF,Approved,Sun Dec 02 17:55:09 PST 2018,Sun Dec 02 18:02:30 PST 2018,Mon Dec 03 18:02:30 PST 2018,2018-12-04 02:03:13 UTC,,,441,100% (1/1),100% (1/1),100% (1/1),95166,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3L4D84MILZSHICCU9E7AJ8S2ZFZHJD,A2OATZCX1YXE77,Approved,Sun Dec 02 18:22:51 PST 2018,Sun Dec 02 18:25:32 PST 2018,Mon Dec 03 18:25:32 PST 2018,2018-12-04 02:26:13 UTC,,,161,100% (1/1),100% (1/1),100% (1/1),10388,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3LOTDFNYA7ZJA0LNLN2P5DAXLWNFW0,A2C4R0TBPZGWTD,Approved,Sun Dec 02 17:55:12 PST 2018,Sun Dec 02 17:57:21 PST 2018,Mon Dec 03 17:57:21 PST 2018,2018-12-04 01:58:13 UTC,,,129,100% (1/1),100% (1/1),100% (1/1),68292,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3LQ8PUHQFLSLN1SORWMA77D2M07IHZ,ANGI6OC0SLBF7,Approved,Sun Dec 02 18:13:00 PST 2018,Sun Dec 02 18:14:34 PST 2018,Mon Dec 03 18:14:34 PST 2018,2018-12-04 02:15:13 UTC,,,94,100% (1/1),100% (1/1),100% (1/1),37018,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3LRLIPTPEQ9XJ9AYLTXU315B191KAW,A1RA8QOAPXYVCC,Approved,Sun Dec 02 17:54:41 PST 2018,Sun Dec 02 17:58:38 PST 2018,Mon Dec 03 17:58:38 PST 2018,2018-12-04 01:59:14 UTC,,,237,100% (1/1),100% (1/1),100% (1/1),48853,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3LYA37P8IQN22JFQR7XQYCPHJRMBKI,ARG392N6HWZCJ,Approved,Sun Dec 02 17:53:09 PST 2018,Sun Dec 02 17:56:54 PST 2018,Mon Dec 03 17:56:54 PST 2018,2018-12-04 01:57:14 UTC,,,225,100% (1/1),100% (1/1),100% (1/1),54655,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3M0BCWMB8VWTXJ97GLGTMNJC6YVBWE,A1O7WUQDKPZGH4,Approved,Sun Dec 02 17:53:29 PST 2018,Sun Dec 02 17:55:04 PST 2018,Mon Dec 03 17:55:04 PST 2018,2018-12-04 01:55:15 UTC,,,95,100% (1/1),100% (1/1),100% (1/1),51653,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3MAOD8E57QAANS3UTGHOF1XDWPLXNO,A389GJDJ0ARZTO,Approved,Sun Dec 02 18:16:50 PST 2018,Sun Dec 02 18:18:24 PST 2018,Mon Dec 03 18:18:24 PST 2018,2018-12-04 02:19:13 UTC,,,94,100% (1/1),100% (1/1),100% (1/1),45091,,
