StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_4_TEXT,Q2,Q3,Q3_4_TEXT,Q4,QT1_First Click,QT1_Last Click,QT1_Page Submit,QT1_Click Count,QT1_First Click,QT1_Last Click,QT1_Page Submit,QT1_Click Count,Q7,Q8,Q9_1,Q10_1,Q11_1,QT2_First Click,QT2_Last Click,QT2_Page Submit,QT2_Click Count,Group,mTurkCode
12/2/2018 19:10,12/2/2018 19:13,IP Address,98.18.156.95,100,192,TRUE,12/2/2018 19:13,R_3ExSBkbnipWQH6d,,,,,30.17590332,-83.03040314,anonymous,EN,Female,,"Florida, USA",Independent,,18-24,,,,,0,0,145.926,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,4.43,14.42,16.455,5,Treatment,72094
12/2/2018 19:11,12/2/2018 19:13,IP Address,75.70.169.240,100,158,TRUE,12/2/2018 19:13,R_3ND6NvQw6mm3JTN,,,,,39.73399353,-105.0259018,anonymous,EN,Female,,"USA, Colorado",Democratic,,36-48,0,0,105.665,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,4,1,2.497,18.293,19.518,5,Control,87239
12/2/2018 19:09,12/2/2018 19:13,IP Address,75.138.15.239,100,283,TRUE,12/2/2018 19:13,R_cAScJbJaoSjbFzH,,,,,34.32829285,-86.48960114,anonymous,EN,Female,,"Alabama, United States",Independent,,36-48,6.495,8.423,95.263,3,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,4,4.117,123.564,125.005,5,Control,75679
12/2/2018 19:09,12/2/2018 19:14,IP Address,66.41.62.183,100,299,TRUE,12/2/2018 19:14,R_2fJqP2dGB5ObvPi,,,,,41.90080261,-88.75479889,anonymous,EN,Male,,"Illinois, USA",Democratic,,26-35,9.296,159.908,176.054,5,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,3,40.452,55.433,65.714,10,Control,90517
12/2/2018 19:13,12/2/2018 19:14,IP Address,128.237.113.247,100,85,TRUE,12/2/2018 19:14,R_zUNULYvsdvtKOo9,,,,,40.44400024,-79.9552002,anonymous,EN,Female,,"Pennsylvania, United States of America",Republican,,18-24,51.636,52.763,55.093,2,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,5,4,2.479,14.385,14.935,6,Control,37018
12/2/2018 19:10,12/2/2018 19:14,IP Address,71.84.184.163,100,236,TRUE,12/2/2018 19:14,R_sZpIwDdbMlgG3nP,,,,,46.21090698,-119.1679993,anonymous,EN,Female,,"Washington, United States of America",Republican,,26-35,2.001,169.646,171.156,53,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,4.484,18.302,19.087,18,Control,91807
12/2/2018 19:10,12/2/2018 19:14,IP Address,50.24.242.56,100,283,TRUE,12/2/2018 19:14,R_3HFkxfevtAeebdI,,,,,30.64480591,-95.57980347,anonymous,EN,Female,,"United States, Texas",Republican,,36-48,,,,,8.339,175.962,178.421,40,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,No,4,3,3,5.713,33.467,34.368,21,Treatment,27035
12/2/2018 19:11,12/2/2018 19:14,IP Address,107.142.196.62,100,210,TRUE,12/2/2018 19:15,R_3MxrXM6F6Tl1vbR,,,,,36.32659912,-84.19280243,anonymous,EN,Male,,"tn, usa",Independent,,49-59,84.957,95.126,109.276,3,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,13.364,27.565,28.835,5,Control,80978
12/2/2018 19:11,12/2/2018 19:15,IP Address,67.242.193.194,100,226,TRUE,12/2/2018 19:15,R_1iajKxyVx5bT3y0,,,,,42.70889282,-73.20359802,anonymous,EN,Female,,"USA, MA",Independent,,49-59,0,0,172.338,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,4.501,22.556,23.663,5,Control,88758
12/2/2018 19:12,12/2/2018 19:15,IP Address,75.143.141.3,100,191,TRUE,12/2/2018 19:15,R_1qh4e3NQMWEmsUH,,,,,45.70449829,-89.38659668,anonymous,EN,Male,,"Wisconsin, United States",Democratic,,26-35,,,,,39.458,114.771,115.96,2,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,1,12.611,33.834,34.661,9,Treatment,64461
12/2/2018 19:06,12/2/2018 19:15,IP Address,174.85.234.72,100,537,TRUE,12/2/2018 19:15,R_3G98zj6saFYLrKw,,,,,34.54840088,-87.00039673,anonymous,EN,Female,,USA (Alabama),Democratic,,49-59,,,,,23.637,23.637,325.909,1,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,1,20.178,101.398,106.779,11,Treatment,62526
12/2/2018 19:13,12/2/2018 19:15,IP Address,96.32.1.133,100,155,TRUE,12/2/2018 19:15,R_2YqRu6SFycdC0Zv,,,,,41.33120728,-73.22429657,anonymous,EN,Female,,"Connecticut, USA",Democratic,,18-24,0,0,50.911,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,3.964,26.003,28.458,7,Control,66775
12/2/2018 19:12,12/2/2018 19:16,IP Address,174.27.141.114,100,242,TRUE,12/2/2018 19:16,R_25NJ5Lufj0kjRRF,,,,,43.61500549,-116.3974991,anonymous,EN,Male,,"United States of America, Idaho",Other,Constitutionalist,36-48,,,,,2.954,193.476,194.096,3,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,3,3,4.749,18.452,18.937,7,Treatment,66806
12/2/2018 19:03,12/2/2018 19:16,IP Address,67.174.66.252,100,774,TRUE,12/2/2018 19:16,R_1LpxmsGodzeZ4wb,,,,,37.38250732,-79.2181015,anonymous,EN,Female,,"United States, Virginia",Independent,,36-48,311.094,597.582,599.026,5,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,3,12.381,48.272,49.288,9,Control,50484
12/2/2018 19:13,12/2/2018 19:16,IP Address,208.95.49.163,100,144,TRUE,12/2/2018 19:16,R_bx8sugRic7qKhMJ,,,,,37.38250732,-79.2181015,anonymous,EN,Male,,USA - CT,Independent,,26-35,,,,,0,0,98.241,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,4,1.994,7.142,15.467,5,Treatment,93986
12/2/2018 19:12,12/2/2018 19:16,IP Address,162.198.143.20,100,245,TRUE,12/2/2018 19:16,R_RaWZLUeOIvgxNzb,,,,,41.10749817,-81.50060272,anonymous,EN,Female,,United States Ohio,Democratic,,59 or older,24.812,157.387,171.603,43,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,5,5,5.086,32.315,33.2,14,Control,72892
12/2/2018 19:13,12/2/2018 19:17,IP Address,73.0.86.58,100,236,TRUE,12/2/2018 19:17,R_AKCEaEzS1FEgJax,,,,,26.29969788,-80.18099976,anonymous,EN,Male,,"USA, Florida",Independent,,26-35,,,,,0,0,160.617,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,8.167,34.534,36.1,9,Treatment,97276
12/2/2018 19:13,12/2/2018 19:17,IP Address,157.46.17.255,100,238,TRUE,12/2/2018 19:17,R_3JnqhLRBYgBBgkR,,,,,13.08329773,80.28329468,anonymous,EN,Male,,"USA, California",Independent,,26-35,0,0,50.609,0,,,,,Tuberculosis is no longer a health issue.,Yes,4,4,4,17.532,87.78,88.561,6,Control,27849
12/2/2018 19:14,12/2/2018 19:17,IP Address,68.40.74.202,100,192,TRUE,12/2/2018 19:17,R_2aqybloEB7ctNZq,,,,,42.8697052,-85.66280365,anonymous,EN,Female,,"Michigan, US",Democratic,,36-48,,,,,0.784,137.971,139.967,50,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,2,5.623,22.316,23.22,16,Treatment,53864
12/2/2018 19:12,12/2/2018 19:17,IP Address,50.39.185.7,100,317,TRUE,12/2/2018 19:17,R_1nUwwwuBGUQWRpe,,,,,45.45050049,-122.8652039,anonymous,EN,Female,,"US, Oregon",Democratic,,26-35,,,,,3.704,256.455,258.686,13,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,4,3,2.82,27.193,28.136,9,Treatment,92549
12/2/2018 19:11,12/2/2018 19:17,IP Address,99.171.140.244,100,396,TRUE,12/2/2018 19:17,R_pisdi2tOSHcSSul,,,,,34.00250244,-84.46330261,anonymous,EN,Male,,USA Georgia,Republican,,49-59,,,,,252.904,255.732,283.113,2,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,7.177,40.591,45.611,5,Treatment,26603
12/2/2018 19:17,12/2/2018 19:18,IP Address,73.164.106.64,100,70,TRUE,12/2/2018 19:18,R_2cqsZ1txJhXY3J6,,,,,44.77929688,-93.5196991,anonymous,EN,Male,,United states Minnesota ,Republican,,36-48,,,,,0,0,2.117,0,Tuberculosis is no longer a health issue.,Maybe,3,4,3,12.818,27.765,28.731,7,Treatment,45091
12/2/2018 19:14,12/2/2018 19:18,IP Address,72.92.25.56,100,234,TRUE,12/2/2018 19:18,R_yCM0f5ibarAfKOB,,,,,39.82949829,-75.43540192,anonymous,EN,Female,,usa pa,Democratic,,49-59,,,,,8.825,142.941,157.106,5,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,1,3.511,30.599,31.3,13,Treatment,24788
12/2/2018 19:08,12/2/2018 19:18,IP Address,71.235.67.167,100,577,TRUE,12/2/2018 19:18,R_UbvodWNjeSdvY5z,,,,,41.831604,-72.72489929,anonymous,EN,Male,,"United States, Connecticut",Democratic,,49-59,,,,,0,0,434.234,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,3,3,28.178,61.223,63.198,7,Treatment,91894
12/2/2018 19:11,12/2/2018 19:18,IP Address,107.14.57.131,100,419,TRUE,12/2/2018 19:18,R_5uIHnt7VI8JrIC5,,,,,33.93769836,-118.3320999,anonymous,EN,Female,,USA Ca,Democratic,,36-48,6.219,311.784,332.443,38,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,6.489,33.34,33.858,19,Control,44621
12/2/2018 19:12,12/2/2018 19:18,IP Address,73.195.189.73,100,384,TRUE,12/2/2018 19:18,R_1pG4m7PHvnTNcsw,,,,,39.97149658,-74.25119781,anonymous,EN,Male,,USA NJ,Democratic,,59 or older,,,,,8.058,294.056,303.79,20,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,6.162,34.796,36.806,13,Treatment,74690
12/2/2018 19:13,12/2/2018 19:19,IP Address,174.217.28.5,100,335,TRUE,12/2/2018 19:19,R_1f1yseISwaCi3rO,,,,,40.78930664,-96.69380188,anonymous,EN,Male,,usa ny,Independent,,26-35,0,0,284.025,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,3,3,14.596,25.396,26.106,5,Control,62776
12/2/2018 19:15,12/2/2018 19:19,IP Address,137.118.203.220,100,188,TRUE,12/2/2018 19:19,R_3n8IowngRD7xL5G,,,,,45.72160339,-123.9048996,anonymous,EN,Male,,USA   Oregon,Democratic,,59 or older,126.468,126.468,127.606,1,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,2,2,5.146,33.446,34.428,5,Control,84614
12/2/2018 19:16,12/2/2018 19:19,IP Address,73.132.19.8,100,147,TRUE,12/2/2018 19:19,R_1hMsmj3nrN8FJWm,,,,,38.81570435,-77.62159729,anonymous,EN,Male,,"United States, Virginia",Democratic,,26-35,0,0,97.097,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,3,2.35,19.864,21.422,6,Control,98213
12/2/2018 19:17,12/2/2018 19:19,IP Address,65.191.30.209,100,143,TRUE,12/2/2018 19:19,R_tKyVso79Clrn9Rf,,,,,35.05830383,-79.00800323,anonymous,EN,Male,,North Carolina,Independent,,26-35,,,,,0,0,50.196,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,18.474,44.896,46.589,5,Treatment,64030
12/2/2018 19:15,12/2/2018 19:19,IP Address,98.157.116.250,100,256,TRUE,12/2/2018 19:19,R_12FMmitkyYHuQu8,,,,,39.28739929,-80.34190369,anonymous,EN,Male,,"West Virginia, USA",Democratic,,26-35,9.286,85.574,100.903,4,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,2,5.309,21.914,22.989,5,Control,64449
12/2/2018 19:16,12/2/2018 19:19,IP Address,76.214.149.168,100,230,TRUE,12/2/2018 19:19,R_OiIZ6mOPh0AWwvL,,,,,36.84320068,-119.6517944,anonymous,EN,Male,,United States and California,Democratic,,26-35,,,,,19.101,19.978,178.92,3,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,4,9.74,18.726,19.387,5,Treatment,18831
12/2/2018 19:11,12/2/2018 19:20,IP Address,172.91.193.20,100,539,TRUE,12/2/2018 19:20,R_2thWsGkBxgsrUih,,,,,34.39849854,-118.5534973,anonymous,EN,Female,,"Los Angeles, CA",Republican,,36-48,9.474,326.229,326.34,39,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,3,12.246,48.146,48.863,16,Control,82124
12/2/2018 19:09,12/2/2018 19:20,IP Address,65.175.239.8,100,621,TRUE,12/2/2018 19:20,R_2cexUp9v4NyrhGm,,,,,43.20269775,-71.03769684,anonymous,EN,Male,,"Usa, nashua ",Independent,,26-35,,,,,0.735,458.585,459.295,173,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,1,3,1.431,42.901,43.856,34,Treatment,97220
12/2/2018 19:13,12/2/2018 19:20,IP Address,66.74.51.40,100,420,TRUE,12/2/2018 19:20,R_3KTpvGWRCR9nua2,,,,,34.15589905,-116.4313049,anonymous,EN,Male,,US California,Republican,,36-48,,,,,0,0,319.861,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,2,3,19.556,39.419,41.165,5,Treatment,46287
12/2/2018 19:16,12/2/2018 19:21,IP Address,184.90.21.134,100,307,TRUE,12/2/2018 19:21,R_3juulhn0MSlt1bb,,,,,29.28329468,-81.08820343,anonymous,EN,Male,,"USA, FL",Republican,,26-35,139.477,153.99,219.728,2,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,1,3,17.799,60.847,61.408,5,Control,87881
12/2/2018 19:18,12/2/2018 19:21,IP Address,24.112.211.161,100,161,TRUE,12/2/2018 19:21,R_3KUdGJlL0jCx7b9,,,,,40.68499756,-80.10710144,anonymous,EN,Male,,"USA, Pennsylvania ",Democratic,,49-59,,,,,0,0,88.652,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,3,4.944,35.729,37.756,5,Treatment,53673
12/2/2018 19:16,12/2/2018 19:21,IP Address,24.158.86.163,100,279,TRUE,12/2/2018 19:21,R_3HLn7gDDloIWee4,,,,,36.34449768,-82.20149994,anonymous,EN,Female,,"USA, Tennessee",Independent,,59 or older,0,0,204.61,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,5,14.291,34.307,35.467,5,Control,39078
12/2/2018 19:18,12/2/2018 19:21,IP Address,108.14.97.30,100,201,TRUE,12/2/2018 19:21,R_XFf2IJy9e0FfjNv,,,,,40.66369629,-73.63800049,anonymous,EN,Female,,"NY, U.S.A",Democratic,,26-35,0,0,150.364,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,5,5.519,17.371,18.152,5,Control,40412
12/2/2018 19:16,12/2/2018 19:21,IP Address,160.3.96.139,100,314,TRUE,12/2/2018 19:21,R_10Z6ps0YrmOtMZT,,,,,42.5243988,-113.7930984,anonymous,EN,Female,,"Idaho, USA",Democratic,,26-35,,,,,13.623,214.896,216.601,12,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,5,18.1,47.488,49.269,12,Treatment,23560
12/2/2018 19:20,12/2/2018 19:21,IP Address,100.14.61.234,100,64,TRUE,12/2/2018 19:21,R_2UWXu7Vvqt8fQ4n,,,,,39.94410706,-75.58820343,anonymous,EN,Male,,"PA, USA",Independent,,26-35,0,0,9.955,0,,,,,There is a single global strategy for tuberculosis treatment worldwide,Yes,4,4,1,13.774,28.038,28.719,5,Control,89983
12/2/2018 19:18,12/2/2018 19:21,IP Address,67.160.103.66,100,198,TRUE,12/2/2018 19:21,R_tFnR4ajqbQ1ZVNT,,,,,47.63009644,-122.2971954,anonymous,EN,Male,,USA,Democratic,,36-48,0,0,147.592,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,12.535,28.833,30.198,5,Control,93519
12/2/2018 19:20,12/2/2018 19:22,IP Address,207.189.25.110,100,97,TRUE,12/2/2018 19:22,R_PBWW61NXrBYrAu5,,,,,38.9066925,-77.03119659,anonymous,EN,Male,,us,Republican,,36-48,0,0,4.132,0,,,,,Tuberculosis is no longer a health issue.,Yes,5,5,5,1.873,9.22,12.142,5,Control,89463
12/2/2018 19:20,12/2/2018 19:22,IP Address,157.50.247.125,100,84,TRUE,12/2/2018 19:22,R_2RTUrrcf4f6VDQt,,,,,10.80499268,78.68560791,anonymous,EN,Female,,good,Independent,,26-35,,,,,0,0,10.555,0,Tuberculosis can be treated with diet of gummy bears and diet soda,Maybe,3,2,4,1.495,9.497,10.201,6,Treatment,39688
12/2/2018 19:18,12/2/2018 19:22,IP Address,73.187.47.196,100,259,TRUE,12/2/2018 19:22,R_5pvb0e95d1Pz4Yh,,,,,40.17900085,-77.00360107,anonymous,EN,Female,,usa,Independent,,49-59,,,,,0,0,211.906,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,2,3.551,17.055,18.085,5,Treatment,57956
12/2/2018 19:15,12/2/2018 19:22,IP Address,74.197.205.239,100,433,TRUE,12/2/2018 19:22,R_1pM5Bg4SKmV2FKC,,,,,35.89830017,-77.542099,anonymous,EN,Female,,USA North Carolina,Republican,,36-48,63.657,316.599,318.246,25,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,8.909,39.8,54.657,7,Control,52728
12/2/2018 19:18,12/2/2018 19:23,IP Address,99.203.29.200,100,255,TRUE,12/2/2018 19:23,R_2VPCcHDMKGuUN56,,,,,38.86360168,-94.71029663,anonymous,EN,Female,,USA IL,Democratic,,26-35,,,,,5.998,167.69,170.446,12,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,3.738,36.756,36.801,24,Treatment,30304
12/2/2018 19:20,12/2/2018 19:23,IP Address,71.185.51.210,100,140,TRUE,12/2/2018 19:23,R_1JEMNP7j1M3YTuU,,,,,39.9611969,-75.2303009,anonymous,EN,Male,,"Pennsylvania, USA",Democratic,,26-35,0,0,58.972,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,10.135,25.815,26.574,5,Control,66916
12/2/2018 19:15,12/2/2018 19:23,IP Address,24.254.223.211,100,476,TRUE,12/2/2018 19:23,R_2R8QS8F2OdhpYP7,,,,,36.73519897,-76.23840332,anonymous,EN,Female,,United States Virginia,Democratic,,36-48,,,,,0,0,392.061,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,1,15.168,35.159,36.763,5,Treatment,88272
12/2/2018 19:19,12/2/2018 19:24,IP Address,192.182.175.240,100,283,TRUE,12/2/2018 19:24,R_31jG3STLVX0llB3,,,,,40.0269928,-81.58200073,anonymous,EN,Male,,"Ohio, USA",Republican,,59 or older,,,,,0,0,197.476,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,4,5,25.519,39.319,40.07,5,Treatment,84100
12/2/2018 19:19,12/2/2018 19:24,IP Address,172.245.180.159,100,279,TRUE,12/2/2018 19:24,R_vTYnoBAmyP5tzq1,,,,,42.88639832,-78.87809753,anonymous,EN,Male,,usa nevada,Republican,,49-59,0,0,4.588,0,,,,,Tuberculosis can be treated with diet of gummy bears and diet soda,Yes,4,5,4,3.175,10.591,17.99,4,Control,24931
12/2/2018 19:21,12/2/2018 19:24,IP Address,65.31.213.39,100,200,TRUE,12/2/2018 19:24,R_snFtQwl6Ef60NBD,,,,,39.19790649,-94.51989746,anonymous,EN,Female,,"USA, Missouri",Democratic,,36-48,,,,,0,0,154.85,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,3,2.512,21.111,21.833,6,Treatment,24328
12/2/2018 19:18,12/2/2018 19:25,IP Address,24.181.69.209,100,371,TRUE,12/2/2018 19:25,R_sbUyxDYn9fvRFn3,,,,,34.18190002,-83.90239716,anonymous,EN,Male,,"USA, Georgia",Independent,,36-48,0,0,289.607,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,3,5.583,43.217,45.026,6,Control,27188
12/2/2018 19:22,12/2/2018 19:25,IP Address,23.123.107.108,100,151,TRUE,12/2/2018 19:25,R_12zLiIDOxjxgyad,,,,,29.66090393,-82.58519745,anonymous,EN,Female,,"united states, florida",Republican,,36-48,,,,,0,0,103.244,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,5.799,20.333,21.012,5,Treatment,10388
12/2/2018 19:21,12/2/2018 19:25,IP Address,98.11.199.239,100,255,TRUE,12/2/2018 19:25,R_3qerEQKYv6ETMKU,,,,,37.75100708,-97.8219986,anonymous,EN,Male,,USA,Democratic,,49-59,193.314,193.314,204.83,1,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,4,3.645,18.252,19.689,5,Control,23446
12/2/2018 19:20,12/2/2018 19:26,IP Address,68.224.69.208,100,331,TRUE,12/2/2018 19:26,R_3QXZFBbISArFJZH,,,,,35.99589539,-115.1576004,anonymous,EN,Female,,USA NEVADA,Republican,,36-48,7.24,266.46,268.871,6,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,5,5.022,29.246,30.414,7,Control,30028
12/2/2018 19:21,12/2/2018 19:26,IP Address,98.219.165.145,100,329,TRUE,12/2/2018 19:26,R_3IcRflOzUY5CWtg,,,,,39.6493988,-78.93060303,anonymous,EN,Female,,"Maryland, United States",Democratic,,26-35,51.266,258.149,259.033,6,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,5.5,19.003,19.661,13,Control,42675
12/2/2018 19:19,12/2/2018 19:26,IP Address,24.96.234.72,100,435,TRUE,12/2/2018 19:26,R_1dK9ww9GmpDLSbP,,,,,28.02839661,-82.77940369,anonymous,EN,Female,,"Florida, US",Republican,,36-48,,,,,0,0,295.438,0,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,3,3,3.992,22.888,23.7,6,Treatment,98582
12/2/2018 19:22,12/2/2018 19:27,IP Address,98.144.17.196,100,259,TRUE,12/2/2018 19:27,R_em7cXihqDu3Rdjb,,,,,42.98219299,-88.09459686,anonymous,EN,Female,,"United States, Wisconsin",Democratic,,26-35,0,0,188.387,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,5.517,33.678,34.282,7,Control,20134
12/2/2018 19:25,12/2/2018 19:27,IP Address,98.183.187.101,100,133,TRUE,12/2/2018 19:27,R_2DUmQdDGoeQGHSC,,,,,36.79780579,-76.17590332,anonymous,EN,Male,,united states,Independent,,26-35,52.15,74.518,74.783,8,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,5,5.226,22.886,23.386,9,Control,72263
12/2/2018 19:24,12/2/2018 19:27,IP Address,173.90.75.177,100,196,TRUE,12/2/2018 19:27,R_10u41LJrOsIJ2o3,,,,,40.79890442,-81.37840271,anonymous,EN,Male,,usa ohio,Republican,,59 or older,0,0,113.46,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,1,4.869,18.533,19.582,5,Control,70637
12/2/2018 19:24,12/2/2018 19:28,IP Address,71.194.123.244,100,240,TRUE,12/2/2018 19:28,R_7aq1FwPQWWuTVp7,,,,,41.97940063,-88.20629883,anonymous,EN,Female,,"IL, USA",Republican,,49-59,,,,,144.078,144.078,152.128,1,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,3,3.294,45.512,46.725,9,Treatment,60090
12/2/2018 19:14,12/2/2018 19:28,IP Address,104.48.165.182,100,836,TRUE,12/2/2018 19:28,R_2QneHpeZN2WbMZq,,,,,40.96369934,-81.4210968,anonymous,EN,Male,,"United States of America, Ohio",Independent,,49-59,,,,,113.7,723.534,724.719,23,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,4,18.333,38.981,41.071,7,Treatment,91561
12/2/2018 19:27,12/2/2018 19:30,IP Address,104.227.92.91,100,150,TRUE,12/2/2018 19:30,R_3EQODwLg25NiSz1,,,,,35.22900391,-80.84190369,anonymous,EN,Male,,ALABAMA,Republican,,26-35,,,,,16.663,17.567,29.957,2,There is a single global strategy for tuberculosis treatment worldwide,Maybe,4,4,5,42.807,57.317,59.294,6,Treatment,25544
12/2/2018 19:27,12/2/2018 19:30,IP Address,76.255.206.84,100,174,TRUE,12/2/2018 19:30,R_UhcjcgIQmt7Akwx,,,,,41.89230347,-87.63729858,anonymous,EN,Female,,United States Illinois,Independent,,26-35,0,0,122.68,0,,,,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,3,3,5.638,27.04,28.27,5,Control,79106
12/2/2018 19:26,12/2/2018 19:30,IP Address,128.163.237.104,100,251,TRUE,12/2/2018 19:30,R_0xmUYzv9Xk7t3JD,,,,,38.02870178,-84.50749969,anonymous,EN,Male,,"United States, Kentucky",Independent,,26-35,,,,,2.237,81.842,83.421,93,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,5,4,57.785,88.271,108.128,48,Treatment,56920
12/2/2018 19:21,12/2/2018 19:31,IP Address,174.85.60.163,100,594,TRUE,12/2/2018 19:31,R_3IT5WTopkG5PzQY,,,,,34.22169495,-118.205101,anonymous,EN,Female,,CA,Independent,,59 or older,,,,,12.926,428.105,432.212,15,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,14.375,102.566,106.278,15,Treatment,70033
